document_id,source_dataset,prompt
12694,MedQuAD,What are the symptoms of Nablus mask-like facial syndrome ?
12695,MedQuAD,What is (are) Q Fever ?
12696,MedQuAD,How many people are affected by complement factor I deficiency ?
12697,MedQuAD,What is (are) Leukodystrophy ?
12698,MedQuAD,What is the outlook for Hydromyelia ?
12699,MedQuAD,What is (are) Limbic encephalitis ?
12700,MedQuAD,What are the treatments for Punctate palmoplantar keratoderma type I ?
12701,PubMedQA,Do patterns of knowledge and attitudes exist among unvaccinated seniors?
12702,MedQuAD,Is Harlequin ichthyosis inherited ?
12703,MedQuAD,What causes Wildervanck syndrome ?
12704,PubMedQA,Does obstructive sleep apnea affect aerobic fitness?
12705,MedQuAD,What are the treatments for Birt-Hogg-Dube syndrome ?
12706,MedQuAD,What are the treatments for Oropharyngeal Cancer ?
12707,MedQuAD,What are the genetic changes related to nemaline myopathy ?
12708,MedQuAD,How many people are affected by thiopurine S-methyltransferase deficiency ?
12709,MedQuAD,How many people are affected by glutaric acidemia type I ?
12710,MedQuAD,What are the symptoms of Hartnup disease ?
12711,MedQuAD,What is (are) adult-onset leukoencephalopathy with axonal spheroids and pigmented glia ?
12712,MedQuAD,what research (or clinical trials) is being done for Normal Pressure Hydrocephalus ?
12713,MedQuAD,What are the genetic changes related to osteoglophonic dysplasia ?
12714,MedQuAD,What are the treatments for Gaucher disease ?
12715,MedQuAD,What is (are) MYH9-related disorder ?
12716,MedQuAD,"What are the genetic changes related to Ohdo syndrome, Say-Barber-Biesecker-Young-Simpson variant ?"
12717,PubMedQA,Prevalence of chronic conditions among Medicare Part A beneficiaries in 2008 and 2010: are Medicare beneficiaries getting sicker?
12718,MedQuAD,What is (are) Central core disease ?
12719,MedQuAD,What are the symptoms of Familial visceral myopathy with external ophthalmoplegia ?
12720,MedQuAD,What is (are) Mumps ?
12721,MedQuAD,What is (are) Urine Blockage in Newborns ?
12722,MedQuAD,What is (are) 3-Hydroxyisobutyric aciduria ?
12723,MedQuAD,What is (are) Pediatric Crohn's disease ?
12724,MedQuAD,What are the symptoms of De Sanctis-Cacchione syndrome ?
12725,MedQuAD,What are the symptoms of Miller syndrome ?
12726,MedQuAD,What are the treatments for Renal nutcracker syndrome ?
12727,MedQuAD,What is (are) Frontotemporal Dementia ?
12728,MedQuAD,Is myoclonic epilepsy myopathy sensory ataxia inherited ?
12729,PubMedQA,Are environmental factors important in primary systemic vasculitis?
12730,MedQuAD,What is (are) Troyer Syndrome ?
12731,MedQuAD,What are the treatments for autosomal dominant hypocalcemia ?
12732,MedQuAD,What are the treatments for Microcephalic osteodysplastic primordial dwarfism type 1 ?
12733,MedQuAD,How many people are affected by Langerhans cell histiocytosis ?
12734,MedQuAD,What are the treatments for Parasites - Lice - Head Lice ?
12735,MedQuAD,What is (are) nonsyndromic hearing loss ?
12736,MedQuAD,Is hypochondroplasia inherited ?
12737,MedQuAD,What is (are) Dandy-Walker Syndrome ?
12738,MedQuAD,How to prevent Diabetic Neuropathies: The Nerve Damage of Diabetes ?
12739,MedQuAD,What are the treatments for 22q11.2 duplication ?
12740,MedQuAD,Is Prader-Willi syndrome inherited ?
12741,MedQuAD,What are the symptoms of Craniofacial dyssynostosis ?
12742,MedQuAD,What is (are) Childhood Hodgkin Lymphoma ?
12743,MedQuAD,how can patients prevent the spread of vancomycin-resistant enterococci?
12744,MedQuAD,What are the treatments for North American Indian childhood cirrhosis ?
12745,MedQuAD,What are the treatments for Adult Primary Liver Cancer ?
12746,MedQuAD,what research (or clinical trials) is being done for Cerebellar Degeneration ?
12747,MedQuAD,How many people are affected by sporadic hemiplegic migraine ?
12748,MedQuAD,What are the symptoms of Aplasia cutis congenita intestinal lymphangiectasia ?
12749,PubMedQA,Chemical shift MRI: is there any contribution to morphologic evaluation of solid breast masses?
12750,MedQuAD,What is (are) Obesity ?
12751,MedQuAD,What is (are) Ovarian Low Malignant Potential Tumors ?
12752,MedQuAD,What is (are) Clear cell renal cell carcinoma ?
12753,MedQuAD,Is nonbullous congenital ichthyosiform erythroderma inherited ?
12754,MedQuAD,What is (are) progressive supranuclear palsy ?
12755,MedQuAD,What is (are) Corns and Calluses ?
12756,MedQuAD,Do you have information about Patient Rights
12757,MedQuAD,What are the symptoms of Macrothrombocytopenia progressive deafness ?
12758,MedQuAD,What are the symptoms of Cerebellar ataxia and hypogonadotropic hypogonadism ?
12759,MedQuAD,What are the symptoms of Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy ?
12760,MedQuAD,What are the treatments for Familial osteochondritis dissecans ?
12761,MedQuAD,What are the symptoms of SeSAME syndrome ?
12762,MedQuAD,What are the treatments for spinocerebellar ataxia type 2 ?
12763,MedQuAD,Who is at risk for Hemochromatosis? ?
12764,MedQuAD,What are the symptoms of Generalized pustular psoriasis ?
12765,MedQuAD,What causes Reticulohistiocytoma ?
12766,MedQuAD,What are the symptoms of Scott Bryant Graham syndrome ?
12767,MedQuAD,What is (are) Bipolar Disorder ?
12768,MedQuAD,What causes Febrile Ulceronecrotic Mucha-Habermann disease ?
12769,MedQuAD,Do you have information about Adoption
12770,MedQuAD,What causes Gallstones ?
12771,MedQuAD,What is the outlook for Striatonigral Degeneration ?
12772,MedQuAD,What is (are) Parasites - Enterobiasis (also known as Pinworm Infection) ?
12773,MedQuAD,What are the treatments for Myopathy ?
12774,MedQuAD,What is (are) rippling muscle disease ?
12775,MedQuAD,What are the treatments for Testicular Cancer ?
12776,MedQuAD,What is (are) Acute Bronchitis ?
12777,MedQuAD,Is Friedreich ataxia inherited ?
12778,MedQuAD,What is (are) Mitochondrial Myopathy ?
12779,MedQuAD,What is (are) Type 1 plasminogen deficiency ?
12780,MedQuAD,What are the treatments for Cohen syndrome ?
12781,MedQuAD,What are the treatments for Coronary Microvascular Disease ?
12782,MedQuAD,What is (are) Adult Acute Lymphoblastic Leukemia ?
12783,MedQuAD,What are the genetic changes related to mucopolysaccharidosis type I ?
12784,PubMedQA,"Marital status, living arrangement and mortality: does the association vary by gender?"
12785,MedQuAD,Is progressive pseudorheumatoid dysplasia inherited ?
12786,MedQuAD,What is (are) Muscular Dystrophy ?
12787,MedQuAD,Who is at risk for Nocardiosis? ?
12788,PubMedQA,Does topical N-acetylcysteine application after myringotomy cause severe otorrhea?
12789,MedQuAD,What are the symptoms of Caudal appendage deafness ?
12790,MedQuAD,How many people are affected by paramyotonia congenita ?
12791,MedQuAD,What are the treatments for mucolipidosis III alpha/beta ?
12792,MedQuAD,What causes Fibrous dysplasia ?
12793,MedQuAD,How to diagnose Renal oncocytoma ?
12794,MedQuAD,What are the symptoms of Insulinoma ?
12795,MedQuAD,What are the genetic changes related to von Willebrand disease ?
12796,MedQuAD,What is (are) Childhood Nephrotic Syndrome ?
12797,MedQuAD,What are the symptoms of Progressive deafness with stapes fixation ?
12798,MedQuAD,What are the symptoms of Testicular cancer ?
12799,PubMedQA,Is amoxapine an atypical antipsychotic?
12800,MedQuAD,What are the genetic changes related to infantile-onset spinocerebellar ataxia ?
12801,MedQuAD,How to diagnose Zollinger-Ellison Syndrome ?
12802,MedQuAD,What to do for Childhood Nephrotic Syndrome ?
12803,MedQuAD,What is (are) Beriberi ?
12804,PubMedQA,Does pain intensity predict a poor opioid response in cancer patients?
12805,MedQuAD,Do you have information about Club Drugs
12806,MedQuAD,What are the genetic changes related to retinitis pigmentosa ?
12807,MedQuAD,What is (are) Chromosome 9 inversion ?
12808,MedQuAD,What is (are) Cole disease ?
12809,MedQuAD,What are the genetic changes related to cold-induced sweating syndrome ?
12810,MedQuAD,How many people are affected by Schinzel-Giedion syndrome ?
12811,MedQuAD,What to do for Intestinal Pseudo-obstruction ?
12812,MedQuAD,What is (are) Alpers-Huttenlocher syndrome ?
12813,MedQuAD,What are the symptoms of Spinocerebellar ataxia 4 ?
12814,PubMedQA,Eyelid-parotid metastasis: do we screen for coexisting masses?
12815,MedQuAD,What is (are) Ankle Injuries and Disorders ?
12816,MedQuAD,"Is congenital cataracts, facial dysmorphism, and neuropathy inherited ?"
12817,MedQuAD,What are the symptoms of Hyperglycerolemia ?
12818,PubMedQA,Long-term significance of postictal psychotic episodes II. Are they predictive of interictal psychotic episodes?
12819,MedQuAD,Do you have information about Pacemakers and Implantable Defibrillators
12820,MedQuAD,What are the symptoms of L-arginine:glycine amidinotransferase deficiency ?
12821,MedQuAD,What is (are) Trichorhinophalangeal syndrome type 3 ?
12822,PubMedQA,Is transurethral catheterisation the ideal method of bladder drainage?
12823,MedQuAD,Do you have information about Climate Change
12824,MedQuAD,What is (are) Calciphylaxis ?
12825,MedQuAD,How to diagnose Hypokalemic periodic paralysis ?
12826,MedQuAD,What is (are) Mal de debarquement ?
12827,MedQuAD,What is (are) Progressive multifocal leukoencephalopathy ?
12828,PubMedQA,Are octogenarians at high risk for carotid endarterectomy?
12829,MedQuAD,What are the genetic changes related to congenital hyperinsulinism ?
12830,MedQuAD,What are the treatments for MEGDEL syndrome ?
12831,MedQuAD,"What are the symptoms of Macular dystrophy, atypical vitelliform ?"
12832,MedQuAD,What is (are) Pyomyositis ?
12833,MedQuAD,What are the symptoms of Cervical hypertrichosis peripheral neuropathy ?
12834,MedQuAD,What is (are) Heartburn ?
12835,MedQuAD,What is (are) Zellweger Syndrome ?
12836,MedQuAD,What is (are) Camptocormism ?
12837,MedQuAD,What are the treatments for progressive supranuclear palsy ?
12838,PubMedQA,"Do the changes in the serum levels of IL-2, IL-4, TNFalpha, and IL-6 reflect the inflammatory activity in the patients with post-ERCP pancreatitis?"
12839,MedQuAD,How many people are affected by autosomal recessive congenital methemoglobinemia ?
12840,MedQuAD,What are the symptoms of What I need to know about Hepatitis B ?
12841,MedQuAD,What are the treatments for Larsen syndrome ?
12842,MedQuAD,Is Fatal familial insomnia inherited ?
12843,MedQuAD,Is sitosterolemia inherited ?
12844,MedQuAD,What are the treatments for sensorineural deafness and male infertility ?
12845,MedQuAD,How many people are affected by alpha-1 antitrypsin deficiency ?
12846,PubMedQA,Metastatic carcinoma to the cervical nodes from an unknown head and neck primary site: Is there a need for neck dissection?
12847,MedQuAD,What causes Polycystic Kidney Disease ?
12848,MedQuAD,What are the treatments for malignant hyperthermia ?
12849,MedQuAD,What are the symptoms of Merlob Grunebaum Reisner syndrome ?
12850,MedQuAD,What is the outlook for Hypopharyngeal Cancer ?
12851,MedQuAD,What is (are) Gallstones ?
12852,MedQuAD,What are the genetic changes related to X-linked adrenoleukodystrophy ?
12853,MedQuAD,Is Jackson-Weiss syndrome inherited ?
12854,MedQuAD,What are the symptoms of Myelodysplastic syndromes ?
12855,MedQuAD,What causes Nephrotic Syndrome in Adults ?
12856,MedQuAD,What is (are) Giant congenital nevus ?
12857,MedQuAD,Who is at risk for Coronary Heart Disease? ?
12858,MedQuAD,Is Lesch-Nyhan syndrome inherited ?
12859,MedQuAD,What are the genetic changes related to carnitine-acylcarnitine translocase deficiency ?
12860,MedQuAD,What is (are) Penis Disorders ?
12861,MedQuAD,What is (are) Diabetic mastopathy ?
12862,MedQuAD,what research (or clinical trials) is being done for Autism ?
12863,MedQuAD,What are the genetic changes related to essential thrombocythemia ?
12864,MedQuAD,What are the symptoms of Familial esophageal achalasia ?
12865,MedQuAD,Is rapid-onset dystonia parkinsonism inherited ?
12866,MedQuAD,what research (or clinical trials) is being done for Inclusion Body Myositis ?
12867,PubMedQA,Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency?
12868,MedQuAD,What are the treatments for glucose-galactose malabsorption ?
12869,MedQuAD,What is (are) Kidney Disease ?
12870,MedQuAD,What are the genetic changes related to enlarged parietal foramina ?
12871,MedQuAD,What are the treatments for Familial atrial fibrillation ?
12872,MedQuAD,Is hypochondrogenesis inherited ?
12873,PubMedQA,Is breast cancer prognosis inherited?
12874,MedQuAD,What is (are) Meningitis and Encephalitis ?
12875,MedQuAD,What is (are) ALG12-congenital disorder of glycosylation ?
12876,MedQuAD,What are the treatments for Adiposis dolorosa ?
12877,MedQuAD,Do you have information about Dental Health
12878,MedQuAD,Is neonatal onset multisystem inflammatory disease inherited ?
12879,MedQuAD,Do you have information about Blood Count Tests
12880,MedQuAD,What are the treatments for mucopolysaccharidosis type VII ?
12881,MedQuAD,Do you have information about Native Hawaiian and Pacific Islander Health
12882,MedQuAD,How to diagnose Restless Legs Syndrome ?
12883,MedQuAD,What is (are) Erythema multiforme ?
12884,MedQuAD,What are the symptoms of Colpocephaly ?
12885,MedQuAD,What are the genetic changes related to spinocerebellar ataxia type 1 ?
12886,MedQuAD,What are the symptoms of Camptodactyly arthropathy coxa vara pericarditis syndrome ?
12887,MedQuAD,What is (are) Smith-Magenis syndrome ?
12888,MedQuAD,How many people are affected by mucopolysaccharidosis type VII ?
12889,MedQuAD,What are the treatments for Lipodermatosclerosis ?
12890,MedQuAD,Is Castleman disease inherited ?
12891,MedQuAD,What is (are) Koolen-de Vries syndrome ?
12892,MedQuAD,What are the treatments for lung cancer ?
12893,MedQuAD,What is the outlook for Hereditary Spastic Paraplegia ?
12894,MedQuAD,How to diagnose Chromosome 4q deletion ?
12895,MedQuAD,What is (are) Charcot-Marie-Tooth disease type 4 ?
12896,MedQuAD,What are the treatments for Idiopathic Pulmonary Fibrosis ?
12897,MedQuAD,what research (or clinical trials) is being done for Parkinson's Disease ?
12898,MedQuAD,What is (are) Gum Disease ?
12899,MedQuAD,What are the genetic changes related to McCune-Albright syndrome ?
12900,MedQuAD,What is (are) Klinefelter syndrome ?
12901,MedQuAD,"Is neuropathy, ataxia, and retinitis pigmentosa inherited ?"
12902,PubMedQA,Could Adult European Pharmacoresistant Epilepsy Patients Be Treated With Higher Doses of Zonisamide?
12903,MedQuAD,What is (are) argininosuccinic aciduria ?
12904,MedQuAD,What are the symptoms of Laurence Prosser Rocker syndrome ?
12905,MedQuAD,What are the treatments for biotinidase deficiency ?
12906,MedQuAD,Who is at risk for Sickle Cell Disease? ?
12907,MedQuAD,What are the genetic changes related to dihydropyrimidine dehydrogenase deficiency ?
12908,MedQuAD,What are the treatments for spastic paraplegia type 4 ?
12909,PubMedQA,"Malnutrition, a new inducer for arterial calcification in hemodialysis patients?"
12910,MedQuAD,Is Chiari malformation type 2 inherited ?
12911,MedQuAD,What is (are) maternally inherited diabetes and deafness ?
12912,MedQuAD,What are the genetic changes related to cranioectodermal dysplasia ?
12913,MedQuAD,"Who is at risk for Diabetes, Heart Disease, and Stroke? ?"
12914,PubMedQA,Attenuation of ischemia/reperfusion-induced ovarian damage in rats: does edaravone offer protection?
12915,MedQuAD,What are the treatments for Autoimmune atrophic gastritis ?
12916,MedQuAD,What are the treatments for Childhood Astrocytomas ?
12917,MedQuAD,Who is at risk for Salivary Gland Cancer? ?
12918,MedQuAD,what research (or clinical trials) is being done for Fahr's Syndrome ?
12919,MedQuAD,What is (are) Parasites - Babesiosis ?
12920,MedQuAD,What are the treatments for acral peeling skin syndrome ?
